,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
0,2018-07-02,66.22000122070311,54.5,63.66999816894531,57.20000076293945,242000,57.20000076293945,AVNS,"Avanos Medical, Inc.",health_care,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
1,2018-07-03,58.9900016784668,57.47000122070313,58.93999862670898,57.790000915527344,148500,57.790000915527344,AVNS,"Avanos Medical, Inc.",health_care,0.010314687844727333,0.0,0.0,-0.38636363636363635,0.0,0.0,1,1,1
2,2018-07-04,59.04999923706055,57.09000015258789,58.08000183105469,57.68999862670898,178800,57.68999862670898,AVNS,"Avanos Medical, Inc.",health_care,-0.0017304427623134888,0.0,0.0,0.20404040404040402,0.0,0.0,0,1,1
3,2018-07-05,59.04999923706055,57.09000015258789,58.08000183105469,57.68999862670898,178800,57.68999862670898,AVNS,"Avanos Medical, Inc.",health_care,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
4,2018-07-06,58.43000030517578,57.47999954223633,57.81999969482422,57.93999862670898,167700,57.93999862670898,AVNS,"Avanos Medical, Inc.",health_care,0.004333506776758034,0.0,0.0,-0.06208053691275173,0.0,0.0,1,1,1
5,2018-07-07,58.40999984741211,57.2400016784668,57.9900016784668,57.59000015258789,321000,57.59000015258789,AVNS,"Avanos Medical, Inc.",health_care,-0.006040705599184237,0.0,0.0,0.9141323792486584,0.0,0.0,0,1,1
6,2018-07-08,58.40999984741211,57.2400016784668,57.9900016784668,57.59000015258789,321000,57.59000015258789,AVNS,"Avanos Medical, Inc.",health_care,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
7,2018-07-09,58.40999984741211,57.2400016784668,57.9900016784668,57.59000015258789,321000,57.59000015258789,AVNS,"Avanos Medical, Inc.",health_care,0.0,0.006818171056758526,0.0,0.0,0.32644628099173545,0.0,1,1,1
8,2018-07-10,58.36999893188477,57.52999877929688,57.52999877929688,58.04999923706055,277200,58.04999923706055,AVNS,"Avanos Medical, Inc.",health_care,0.00798748191098908,0.004499019162730988,0.0,-0.1364485981308411,0.8666666666666667,0.0,1,1,1
9,2018-07-11,58.40999984741211,57.68000030517578,57.68000030517578,58.09000015258789,247700,58.09000015258789,AVNS,"Avanos Medical, Inc.",health_care,0.0006890769345919701,0.006933637292439121,0.0,-0.10642135642135642,0.3853467561521253,0.0,1,1,1
10,2018-07-12,58.790000915527344,57.86999893188477,58.33000183105469,58.43000030517578,215100,58.43000030517578,AVNS,"Avanos Medical, Inc.",health_care,0.005852989356081917,0.012827209153792651,0.0,-0.13161081953976583,0.20302013422818788,0.0,1,1,1
11,2018-07-13,58.86999893188477,57.9900016784668,58.540000915527344,58.79999923706055,236600,58.79999923706055,AVNS,"Avanos Medical, Inc.",health_care,0.006332345198567291,0.014842951859427966,0.0,0.09995350999535102,0.41085271317829464,0.0,1,1,1
12,2018-07-14,58.83000183105469,57.224998474121094,58.56999969482422,57.709999084472656,497700,57.709999084472656,AVNS,"Avanos Medical, Inc.",health_care,-0.018537417801544498,0.002083676533544354,0.0,1.1035502958579881,0.5504672897196261,0.0,0,1,1
13,2018-07-15,58.83000183105469,57.224998474121094,58.56999969482422,57.709999084472656,497700,57.709999084472656,AVNS,"Avanos Medical, Inc.",health_care,0.0,0.002083676533544354,0.0,0.0,0.5504672897196261,0.0,1,1,1
14,2018-07-16,58.83000183105469,57.224998474121094,58.56999969482422,57.709999084472656,497700,57.709999084472656,AVNS,"Avanos Medical, Inc.",health_care,0.0,0.002083676533544354,0.0,0.0,0.5504672897196261,0.0,1,1,1
15,2018-07-17,57.959999084472656,57.29999923706055,57.66999816894531,57.54999923706055,267900,57.54999923706055,AVNS,"Avanos Medical, Inc.",health_care,-0.0027724805051185797,-0.008613264540420329,0.0,-0.46172393007836043,-0.03354978354978355,0.0,0,1,0
16,2018-07-18,57.63999938964844,56.43000030517578,57.52000045776367,57.58000183105469,374400,57.58000183105469,AVNS,"Avanos Medical, Inc.",health_care,0.0005213309190597037,-0.008779451199751542,0.0,0.39753639417693165,0.5115058538554704,0.0,1,1,0
17,2018-07-19,58.099998474121094,57.13000106811523,57.5099983215332,57.52999877929688,289000,57.52999877929688,AVNS,"Avanos Medical, Inc.",health_care,-0.000868410041120149,-0.015403072414483243,0.0,-0.22809829059829057,0.34356113435611335,0.0,0,1,0
18,2018-07-20,57.77000045776367,57.11000061035156,57.63999938964844,57.5,279900,57.5,AVNS,"Avanos Medical, Inc.",health_care,-0.0005214458531794808,-0.022108830849119854,0.0,-0.03148788927335644,0.18300929839391378,0.0,0,1,0
19,2018-07-21,58.09000015258789,57.0,57.31000137329102,57.47000122070313,152900,57.47000122070313,AVNS,"Avanos Medical, Inc.",health_care,-0.0005217179008151218,-0.004158687707103037,0.0,-0.45373347624151483,-0.6927868193690978,0.0,0,1,0
20,2018-07-22,58.09000015258789,57.0,57.31000137329102,57.47000122070313,152900,57.47000122070313,AVNS,"Avanos Medical, Inc.",health_care,0.0,-0.004158687707103037,0.0,0.0,-0.6927868193690978,0.0,1,1,0
21,2018-07-23,58.09000015258789,57.0,57.31000137329102,57.47000122070313,152900,57.47000122070313,AVNS,"Avanos Medical, Inc.",health_care,0.0,-0.004158687707103037,0.0,0.0,-0.6927868193690978,0.0,1,1,0
22,2018-07-24,57.93999862670898,56.599998474121094,57.5,56.75,265300,56.75,AVNS,"Avanos Medical, Inc.",health_care,-0.012528296596655664,-0.013900942618003898,0.0,0.7351209941137999,-0.009705113848450964,0.0,0,1,0
23,2018-07-25,57.26499938964844,56.63999938964844,56.65999984741211,56.84000015258789,126700,56.84000015258789,AVNS,"Avanos Medical, Inc.",health_care,0.0015859057724738612,-0.012851713354195993,0.0,-0.5224274406332454,-0.6615918803418803,0.0,1,1,0
24,2018-07-26,57.45000076293945,56.65999984741211,57.02999877929688,57.41999816894531,133400,57.41999816894531,AVNS,"Avanos Medical, Inc.",health_care,0.01020404670655184,-0.0019120565389469935,0.0,0.052880820836622044,-0.5384083044982699,0.0,1,1,0
25,2018-07-27,57.38999938964844,55.88000106811523,57.33000183105469,55.97999954223633,118200,55.97999954223633,AVNS,"Avanos Medical, Inc.",health_care,-0.025078346789077166,-0.026434790569803024,0.0,-0.1139430284857571,-0.577706323687031,0.0,0,1,0
26,2018-07-28,55.97000122070313,54.58000183105469,55.79999923706055,55.13000106811523,271600,55.13000106811523,AVNS,"Avanos Medical, Inc.",health_care,-0.015183967150263822,-0.040716897561939414,0.0,1.2978003384094756,0.776324395029431,0.0,0,1,0
27,2018-07-29,55.97000122070313,54.58000183105469,55.79999923706055,55.13000106811523,271600,55.13000106811523,AVNS,"Avanos Medical, Inc.",health_care,0.0,-0.040716897561939414,0.0,0.0,0.776324395029431,0.0,1,1,0
28,2018-07-30,55.97000122070313,54.58000183105469,55.79999923706055,55.13000106811523,271600,55.13000106811523,AVNS,"Avanos Medical, Inc.",health_care,0.0,-0.040716897561939414,0.0,0.0,0.776324395029431,0.0,1,1,0
29,2018-07-31,56.0,54.67900085449219,55.18999862670898,55.20000076293945,333000,55.20000076293945,AVNS,"Avanos Medical, Inc.",health_care,0.0012697205417742108,-0.027312761886529424,0.0,0.22606774668630347,0.2551828119110442,0.0,1,1,0
30,2018-08-01,56.29999923706055,54.61000061035156,55.15999984741211,56.11000061035156,321300,56.11000061035156,AVNS,"Avanos Medical, Inc.",health_care,0.016485504254251326,-0.012843060173762022,-0.019055946469394347,-0.03513513513513511,1.5359116022099446,0.32768595041322324,1,0,0
