,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
0,2009-12-31,19.959999084472656,19.59000015258789,19.94499969482422,19.600000381469727,117400.0,16.76608657836914,WST,West Pharmaceutical Services,health_care,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
1,2010-01-01,19.86000061035156,19.655000686645508,19.780000686645508,19.73500061035156,232800.0,16.88156509399414,WST,West Pharmaceutical Services,health_care,0.0068877666456304,0.0,0.0,0.9829642248722317,0.0,0.0,1,1,1
2,2010-01-02,19.86000061035156,19.655000686645508,19.780000686645508,19.73500061035156,232800.0,16.88156509399414,WST,West Pharmaceutical Services,health_care,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
3,2010-01-03,19.86000061035156,19.655000686645508,19.780000686645508,19.73500061035156,232800.0,16.88156509399414,WST,West Pharmaceutical Services,health_care,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
4,2010-01-04,19.86000061035156,19.655000686645508,19.780000686645508,19.73500061035156,232800.0,16.88156509399414,WST,West Pharmaceutical Services,health_care,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
5,2010-01-05,19.76000022888184,19.3799991607666,19.76000022888184,19.48500061035156,245800.0,16.667716979980472,WST,West Pharmaceutical Services,health_care,-0.012667848607456733,0.0,0.0,0.05584192439862545,0.0,0.0,0,1,1
6,2010-01-06,19.520000457763672,19.209999084472656,19.434999465942386,19.295000076293945,272800.0,16.50518798828125,WST,West Pharmaceutical Services,health_care,-0.009751117685707134,0.0,0.0,0.10984540276647681,0.0,0.0,0,1,1
7,2010-01-07,19.38500022888184,19.075000762939453,19.290000915527344,19.354999542236328,130600.0,16.556512832641598,WST,West Pharmaceutical Services,health_care,0.0031095861987633366,-0.012500042574745462,0.0,-0.5212609970674487,0.11243611584327096,0.0,1,1,0
8,2010-01-08,19.440000534057614,19.229999542236328,19.229999542236328,19.350000381469727,146200.0,16.552240371704098,WST,West Pharmaceutical Services,health_care,-0.00025828782665127115,-0.019508498453244982,0.0,0.119448698315467,-0.37199312714776633,0.0,0,1,0
9,2010-01-09,19.45499992370605,19.145000457763672,19.45499992370605,19.26499938964844,282600.0,16.47951889038086,WST,West Pharmaceutical Services,health_care,-0.004392816028194302,-0.023815617236747855,0.0,0.93296853625171,0.21391752577319578,0.0,0,1,0
10,2010-01-10,19.45499992370605,19.145000457763672,19.45499992370605,19.26499938964844,282600.0,16.47951889038086,WST,West Pharmaceutical Services,health_care,0.0,-0.023815617236747855,0.0,0.0,0.21391752577319578,0.0,1,1,0
11,2010-01-11,19.45499992370605,19.145000457763672,19.45499992370605,19.26499938964844,282600.0,16.47951889038086,WST,West Pharmaceutical Services,health_care,0.0,-0.023815617236747855,0.0,0.0,0.21391752577319578,0.0,1,1,0
12,2010-01-12,19.28499984741211,19.114999771118164,19.18000030517578,19.19499969482422,203400.0,16.419647216796875,WST,West Pharmaceutical Services,health_care,-0.003633516586656893,-0.014883290040713426,0.0,-0.28025477707006374,-0.17249796582587473,0.0,0,1,0
13,2010-01-13,19.34000015258789,19.024999618530273,19.209999084472656,19.239999771118164,341000.0,16.458137512207028,WST,West Pharmaceutical Services,health_care,0.0023443645225000864,-0.0028504952038510556,0.0,0.6764995083579155,0.25,0.0,1,1,0
14,2010-01-14,19.315000534057614,19.09499931335449,19.170000076293945,19.26000022888184,280000.0,16.475250244140625,WST,West Pharmaceutical Services,health_care,0.0010395248441581462,-0.00490825707059217,0.0,-0.17888563049853368,1.1439509954058193,0.0,1,1,0
15,2010-01-15,19.25,18.78499984741211,19.170000076293945,19.084999084472656,295800.0,16.46231460571289,WST,West Pharmaceutical Services,health_care,-0.00908624830371263,-0.01369515719755987,0.0,0.056428571428571495,1.0232558139534884,0.0,0,1,0
16,2010-01-16,19.479999542236328,19.13500022888184,19.18000030517578,19.40999984741211,217800.0,16.742650985717773,WST,West Pharmaceutical Services,health_care,0.017029121222430055,0.007526626647160972,0.0,-0.26369168356997974,-0.2292993630573248,0.0,1,1,1
17,2010-01-17,19.479999542236328,19.13500022888184,19.18000030517578,19.40999984741211,217800.0,16.742650985717773,WST,West Pharmaceutical Services,health_care,0.0,0.007526626647160972,0.0,0.0,-0.2292993630573248,0.0,1,1,1
18,2010-01-18,19.479999542236328,19.13500022888184,19.18000030517578,19.40999984741211,217800.0,16.742650985717773,WST,West Pharmaceutical Services,health_care,0.0,0.007526626647160972,0.0,0.0,-0.2292993630573248,0.0,1,1,1
19,2010-01-19,19.479999542236328,19.13500022888184,19.18000030517578,19.40999984741211,217800.0,16.742650985717773,WST,West Pharmaceutical Services,health_care,0.0,0.011200841677838858,0.0,0.0,0.07079646017699126,0.0,1,1,1
20,2010-01-20,19.420000076293945,19.020000457763672,19.309999465942386,19.229999542236328,225800.0,16.587387084960938,WST,West Pharmaceutical Services,health_care,-0.009273586120083332,-0.0005197624220789621,0.0,0.03673094582185499,-0.33782991202346047,0.0,0,1,0
21,2010-01-21,19.274999618530273,18.799999237060547,19.274999618530273,18.864999771118164,223000.0,16.272544860839847,WST,West Pharmaceutical Services,health_care,-0.018980747779867913,-0.0205088501074544,0.0,-0.01240035429583708,-0.20357142857142863,0.0,0,1,0
22,2010-01-22,18.94499969482422,18.55500030517578,18.850000381469727,18.57999992370605,129200.0,16.026708602905273,WST,West Pharmaceutical Services,health_care,-0.015107333732833683,-0.026460528425042873,0.0,-0.420627802690583,-0.5632183908045977,0.0,0,1,0
23,2010-01-23,18.655000686645508,18.280000686645508,18.655000686645508,18.350000381469727,174400.0,15.828316688537598,WST,West Pharmaceutical Services,health_care,-0.012378877458598336,-0.05461099815947246,0.0,0.34984520123839014,-0.19926538108356295,0.0,0,1,0
24,2010-01-24,18.655000686645508,18.280000686645508,18.655000686645508,18.350000381469727,174400.0,15.828316688537598,WST,West Pharmaceutical Services,health_care,0.0,-0.05461099815947246,0.0,0.0,-0.19926538108356295,0.0,1,1,0
25,2010-01-25,18.655000686645508,18.280000686645508,18.655000686645508,18.350000381469727,174400.0,15.828316688537598,WST,West Pharmaceutical Services,health_care,0.0,-0.05461099815947246,0.0,0.0,-0.19926538108356295,0.0,1,1,0
26,2010-01-26,18.375,18.155000686645508,18.299999237060547,18.165000915527344,198400.0,15.668740272521973,WST,West Pharmaceutical Services,health_care,-0.010081714555668309,-0.06414214022009679,0.0,0.13761467889908263,-0.08907254361799821,0.0,0,1,0
27,2010-01-27,18.295000076293945,18.0,18.030000686645508,18.2549991607666,317800.0,15.746370315551758,WST,West Pharmaceutical Services,health_care,0.004954486138359027,-0.05070204912528775,0.0,0.6018145161290323,0.4074402125775023,0.0,1,1,0
28,2010-01-28,18.28499984741211,17.8700008392334,18.28499984741211,17.975000381469727,282400.0,15.504854202270508,WST,West Pharmaceutical Services,health_care,-0.015338197325072689,-0.0471772807021712,0.0,-0.11139081183134047,0.26636771300448436,0.0,0,1,0
